chr,start,end,dmr_id,2mo,9mo,18mo,gene_chr,gene_start,gene_end,gene_id,gene_strand,gene_name,gene_type,old-young
chr1,97972802,97972877,chr1-97972802-97972877,0.61,0.6,0.4,chr1,97793114,98097646,ENSMUSG00000026335.12,-,Pam,protein_coding,-0.20999999999999996
chr1,98005870,98005876,chr1-98005870-98005876,0.52,0.36,0.27,chr1,97793114,98097646,ENSMUSG00000026335.12,-,Pam,protein_coding,-0.25
chr1,98142810,98142813,chr1-98142810-98142813,0.92,0.62,0.79,chr1,98129456,98146655,ENSMUSG00000100182.2,+,1810006J02Rik,lincRNA,-0.13
chr1,104767244,104767317,chr1-104767244-104767317,0.67,0.34,0.31,chr1,104766529,104997481,ENSMUSG00000050840.8,+,Cdh20,protein_coding,-0.36000000000000004
chr1,106184163,106184172,chr1-106184163-106184172,0.55,0.51,0.32,chr1,106169752,106396250,ENSMUSG00000044340.7,+,Phlpp1,protein_coding,-0.23000000000000004
chr1,106191613,106191633,chr1-106191613-106191633,0.31,0.33,0.13,chr1,106169752,106396250,ENSMUSG00000044340.7,+,Phlpp1,protein_coding,-0.18
chr1,106207186,106207194,chr1-106207186-106207194,0.68,0.52,0.43,chr1,106169752,106396250,ENSMUSG00000044340.7,+,Phlpp1,protein_coding,-0.25000000000000006
chr1,106211527,106211825,chr1-106211527-106211825,0.47,0.31,0.26,chr1,106169752,106396250,ENSMUSG00000044340.7,+,Phlpp1,protein_coding,-0.20999999999999996
chr1,106288924,106288979,chr1-106288924-106288979,0.64,0.51,0.43,chr1,106169752,106396250,ENSMUSG00000044340.7,+,Phlpp1,protein_coding,-0.21000000000000002
chr1,106393974,106394006,chr1-106393974-106394006,0.58,0.4,0.38,chr1,106169752,106396250,ENSMUSG00000044340.7,+,Phlpp1,protein_coding,-0.19999999999999996
chr1,106651400,106651413,chr1-106651400-106651413,0.44,0.31,0.19,chr1,106536178,106716274,ENSMUSG00000057329.7,-,Bcl2,protein_coding,-0.25
chr1,106651772,106651816,chr1-106651772-106651816,0.33,0.17,0.11,chr1,106536178,106716274,ENSMUSG00000057329.7,-,Bcl2,protein_coding,-0.22000000000000003
chr1,106722293,106722431,chr1-106722293-106722431,0.48,0.6,0.71,chr1,106718459,106761727,ENSMUSG00000009905.5,-,Kdsr,protein_coding,0.22999999999999998
chr1,119050407,119050487,chr1-119050407-119050487,0.74,0.58,0.47,chr1,118832132,119055619,ENSMUSG00000048402.10,-,Gli2,protein_coding,-0.27
chr1,119305540,119305608,chr1-119305540-119305608,0.61,0.79,0.83,chr1,119303346,119328833,ENSMUSG00000099860.1,-,Gm29456,lincRNA,0.21999999999999997
chr1,119305729,119305899,chr1-119305729-119305899,0.57,0.72,0.81,chr1,119303346,119328833,ENSMUSG00000099860.1,-,Gm29456,lincRNA,0.2400000000000001
chr1,120142690,120142769,chr1-120142690-120142769,0.49,0.28,0.24,chr1,120119187,120190189,ENSMUSG00000026388.11,+,3110009E18Rik,protein_coding,-0.25
chr1,120169940,120169944,chr1-120169940-120169944,0.61,0.75,0.81,chr1,120119187,120190189,ENSMUSG00000026388.11,+,3110009E18Rik,protein_coding,0.20000000000000007
chr1,120224567,120224587,chr1-120224567-120224587,0.35,0.56,0.52,chr1,120188757,120274705,ENSMUSG00000026389.12,-,Steap3,protein_coding,0.17000000000000004
chr1,121177412,121177449,chr1-121177412-121177449,0.39,0.52,0.63,chr1,121085405,121180441,ENSMUSG00000097881.3,+,Celrr,lincRNA,0.24
chr1,121177492,121177511,chr1-121177492-121177511,0.39,0.58,0.65,chr1,121085405,121180441,ENSMUSG00000097881.3,+,Celrr,lincRNA,0.26
chr1,126093069,126093084,chr1-126093069-126093084,0.82,0.57,0.71,chr1,125911620,126832799,ENSMUSG00000049690.11,-,Nckap5,protein_coding,-0.10999999999999999
chr1,128410742,128410931,chr1-128410742-128410931,0.32,0.2,0.12,chr1,128361707,128419368,ENSMUSG00000026356.11,-,Dars,protein_coding,-0.2
chr1,130937165,130937170,chr1-130937165-130937170,0.63,0.84,0.82,chr1,130930656,130942115,ENSMUSG00000016524.8,-,Il19,protein_coding,0.18999999999999995
chr1,131632940,131632975,chr1-131632940-131632975,0.45,0.52,0.66,chr1,131630509,131634969,ENSMUSG00000095841.2,-,Gm8532,processed_pseudogene,0.21000000000000002
chr1,131700016,131700035,chr1-131700016-131700035,0.42,0.64,0.6,chr1,131686695,131717439,ENSMUSG00000052688.8,+,5430435G22Rik,protein_coding,0.18
chr1,131964056,131964200,chr1-131964056-131964200,0.43,0.59,0.64,chr1,131960967,131984969,ENSMUSG00000026435.11,+,Slc45a3,protein_coding,0.21000000000000002
chr1,131964056,131964200,chr1-131964056-131964200,0.43,0.59,0.64,chr1,131960954,132016486,ENSMUSG00000100037.1,+,Gm29103,processed_transcript,0.21000000000000002
chr1,131977947,131978233,chr1-131977947-131978233,0.44,0.65,0.68,chr1,131960967,131984969,ENSMUSG00000026435.11,+,Slc45a3,protein_coding,0.24000000000000005
chr1,131977947,131978233,chr1-131977947-131978233,0.44,0.65,0.68,chr1,131960954,132016486,ENSMUSG00000100037.1,+,Gm29103,processed_transcript,0.24000000000000005
chr1,132120849,132121013,chr1-132120849-132121013,0.54,0.63,0.8,chr1,132110237,132141684,ENSMUSG00000026437.7,-,Cdk18,protein_coding,0.26
chr1,132357611,132357614,chr1-132357611-132357614,0.69,0.63,0.45,chr1,132354315,132393281,ENSMUSG00000042066.11,-,Tmcc2,protein_coding,-0.23999999999999994
chr1,132360576,132360581,chr1-132360576-132360581,0.46,0.25,0.27,chr1,132354315,132393281,ENSMUSG00000042066.11,-,Tmcc2,protein_coding,-0.19
chr1,132430932,132430942,chr1-132430932-132430942,0.34,0.17,0.13,chr1,132415555,132468958,ENSMUSG00000042046.11,+,Dstyk,protein_coding,-0.21000000000000002
chr1,132535550,132535598,chr1-132535550-132535598,0.48,0.34,0.23,chr1,132507427,132545256,ENSMUSG00000053024.10,-,Cntn2,protein_coding,-0.24999999999999997
chr1,132544366,132544514,chr1-132544366-132544514,0.53,0.31,0.26,chr1,132507427,132545256,ENSMUSG00000053024.10,-,Cntn2,protein_coding,-0.27
chr1,132650605,132650662,chr1-132650605-132650662,0.57,0.43,0.32,chr1,132562690,132743797,ENSMUSG00000026442.10,-,Nfasc,protein_coding,-0.24999999999999994
chr1,132655138,132655156,chr1-132655138-132655156,0.45,0.23,0.22,chr1,132562690,132743797,ENSMUSG00000026442.10,-,Nfasc,protein_coding,-0.23
chr1,132667871,132667885,chr1-132667871-132667885,0.56,0.41,0.34,chr1,132562690,132743797,ENSMUSG00000026442.10,-,Nfasc,protein_coding,-0.22000000000000003
chr1,132709666,132709701,chr1-132709666-132709701,0.27,0.07,0.06,chr1,132562690,132743797,ENSMUSG00000026442.10,-,Nfasc,protein_coding,-0.21000000000000002
chr1,132731247,132731708,chr1-132731247-132731708,0.37,0.22,0.16,chr1,132727355,132734826,ENSMUSG00000101126.1,+,Gm10538,antisense,-0.21
chr1,132731247,132731708,chr1-132731247-132731708,0.37,0.22,0.16,chr1,132562690,132743797,ENSMUSG00000026442.10,-,Nfasc,protein_coding,-0.21
chr1,132734827,132734923,chr1-132734827-132734923,0.4,0.22,0.17,chr1,132562690,132743797,ENSMUSG00000026442.10,-,Nfasc,protein_coding,-0.23
chr1,133078248,133078323,chr1-133078248-133078323,0.38,0.49,0.59,chr1,133043667,133110687,ENSMUSG00000026447.12,+,Pik3c2b,protein_coding,0.20999999999999996
chr1,133217348,133217369,chr1-133217348-133217369,0.33,0.26,0.47,chr1,133179321,133305435,ENSMUSG00000041757.11,+,Plekha6,protein_coding,0.13999999999999996
chr1,133638444,133638483,chr1-133638444-133638483,0.75,0.6,0.52,chr1,133617862,133663380,ENSMUSG00000102976.1,-,Zc3h11a,protein_coding,-0.22999999999999998
chr1,133638444,133638483,chr1-133638444-133638483,0.75,0.6,0.52,chr1,133617940,133663318,ENSMUSG00000094410.3,-,Zbed6,protein_coding,-0.22999999999999998
chr1,133763259,133763401,chr1-133763259-133763401,0.46,0.6,0.67,chr1,133697457,133803041,ENSMUSG00000026463.13,-,Atp2b4,protein_coding,0.21000000000000002
chr1,134077510,134077730,chr1-134077510-134077730,0.46,0.29,0.24,chr1,134073170,134081120,ENSMUSG00000020423.6,-,Btg2,protein_coding,-0.22000000000000003
chr1,134096020,134096126,chr1-134096020-134096126,0.46,0.68,0.58,chr1,134094405,134101159,ENSMUSG00000102380.1,-,RP23-393C3.4,TEC,0.11999999999999994
chr1,134216184,134216207,chr1-134216184-134216207,0.53,0.33,0.24,chr1,134197223,134237431,ENSMUSG00000042429.8,-,Adora1,protein_coding,-0.29000000000000004
chr1,134221305,134221621,chr1-134221305-134221621,0.48,0.27,0.25,chr1,134197223,134237431,ENSMUSG00000042429.8,-,Adora1,protein_coding,-0.22999999999999998
chr1,134302517,134302591,chr1-134302517-134302591,0.34,0.16,0.12,chr1,134294783,134334928,ENSMUSG00000026458.9,-,Ppfia4,protein_coding,-0.22000000000000003
chr1,134322694,134322897,chr1-134322694-134322897,0.71,0.57,0.48,chr1,134294783,134334928,ENSMUSG00000026458.9,-,Ppfia4,protein_coding,-0.22999999999999998
chr1,134807106,134807148,chr1-134807106-134807148,0.74,0.43,0.47,chr1,134752658,134957942,ENSMUSG00000073557.7,-,Ppp1r12b,protein_coding,-0.27
chr1,135042775,135042787,chr1-135042775-135042787,0.42,0.56,0.63,chr1,134981301,135107276,ENSMUSG00000042793.9,-,Lgr6,protein_coding,0.21000000000000002
chr1,135478856,135478861,chr1-135478856-135478861,0.3,0.11,0.09,chr1,135478392,135483414,ENSMUSG00000102474.1,-,RP23-2M16.4,TEC,-0.21
chr1,135478856,135478861,chr1-135478856-135478861,0.3,0.11,0.09,chr1,135432580,135609295,ENSMUSG00000009418.11,-,Nav1,protein_coding,-0.21
chr1,135485330,135485418,chr1-135485330-135485418,0.55,0.37,0.26,chr1,135432580,135609295,ENSMUSG00000009418.11,-,Nav1,protein_coding,-0.29000000000000004
chr1,135507715,135507732,chr1-135507715-135507732,0.46,0.25,0.21,chr1,135432580,135609295,ENSMUSG00000009418.11,-,Nav1,protein_coding,-0.25
chr1,135509491,135509602,chr1-135509491-135509602,0.36,0.25,0.15,chr1,135432580,135609295,ENSMUSG00000009418.11,-,Nav1,protein_coding,-0.21
chr1,135539040,135539156,chr1-135539040-135539156,0.5,0.29,0.26,chr1,135432580,135609295,ENSMUSG00000009418.11,-,Nav1,protein_coding,-0.24
chr1,135573475,135573501,chr1-135573475-135573501,0.53,0.26,0.29,chr1,135432580,135609295,ENSMUSG00000009418.11,-,Nav1,protein_coding,-0.24000000000000005
chr1,135587998,135588007,chr1-135587998-135588007,0.75,0.58,0.51,chr1,135582773,135601948,ENSMUSG00000054412.5,+,Gm4793,antisense,-0.24
chr1,135587998,135588007,chr1-135587998-135588007,0.75,0.58,0.51,chr1,135432580,135609295,ENSMUSG00000009418.11,-,Nav1,protein_coding,-0.24
chr1,135645949,135646044,chr1-135645949-135646044,0.58,0.42,0.37,chr1,135604447,135690105,ENSMUSG00000090399.1,-,Nav1,lincRNA,-0.20999999999999996
chr1,135667459,135667480,chr1-135667459-135667480,0.46,0.24,0.21,chr1,135604447,135690105,ENSMUSG00000090399.1,-,Nav1,lincRNA,-0.25
chr1,135727734,135727986,chr1-135727734-135727986,0.41,0.27,0.19,chr1,135718061,135754232,ENSMUSG00000026421.10,+,Csrp1,protein_coding,-0.21999999999999997
chr1,135728432,135728495,chr1-135728432-135728495,0.7,0.61,0.47,chr1,135718061,135754232,ENSMUSG00000026421.10,+,Csrp1,protein_coding,-0.22999999999999998
chr1,135731576,135731611,chr1-135731576-135731611,0.27,0.13,0.06,chr1,135718061,135754232,ENSMUSG00000026421.10,+,Csrp1,protein_coding,-0.21000000000000002
chr1,135736479,135736757,chr1-135736479-135736757,0.48,0.36,0.25,chr1,135718061,135754232,ENSMUSG00000026421.10,+,Csrp1,protein_coding,-0.22999999999999998
chr1,135743432,135743737,chr1-135743432-135743737,0.82,0.66,0.57,chr1,135718061,135754232,ENSMUSG00000026421.10,+,Csrp1,protein_coding,-0.25
chr1,135743971,135744107,chr1-135743971-135744107,0.54,0.38,0.34,chr1,135718061,135754232,ENSMUSG00000026421.10,+,Csrp1,protein_coding,-0.2
chr1,135744368,135744672,chr1-135744368-135744672,0.63,0.46,0.38,chr1,135718061,135754232,ENSMUSG00000026421.10,+,Csrp1,protein_coding,-0.25
chr1,135745331,135745365,chr1-135745331-135745365,0.73,0.55,0.48,chr1,135718061,135754232,ENSMUSG00000026421.10,+,Csrp1,protein_coding,-0.25
chr1,135748238,135748250,chr1-135748238-135748250,0.44,0.27,0.19,chr1,135718061,135754232,ENSMUSG00000026421.10,+,Csrp1,protein_coding,-0.25
chr1,135750166,135750364,chr1-135750166-135750364,0.65,0.5,0.42,chr1,135718061,135754232,ENSMUSG00000026421.10,+,Csrp1,protein_coding,-0.23000000000000004
chr1,135750616,135750863,chr1-135750616-135750863,0.68,0.49,0.34,chr1,135718061,135754232,ENSMUSG00000026421.10,+,Csrp1,protein_coding,-0.34
chr1,135799621,135799626,chr1-135799621-135799626,0.46,0.3,0.22,chr1,135777434,135812989,ENSMUSG00000026418.12,+,Tnni1,protein_coding,-0.24000000000000002
chr1,135917380,135917406,chr1-135917380-135917406,0.34,0.44,0.55,chr1,135869395,135921207,ENSMUSG00000026413.8,-,Pkp1,protein_coding,0.21000000000000002
chr1,136119420,136119457,chr1-136119420-136119457,0.49,0.27,0.22,chr1,136114577,136121822,ENSMUSG00000102717.1,-,RP23-211F21.1,antisense,-0.27
chr1,136119420,136119457,chr1-136119420-136119457,0.49,0.27,0.22,chr1,136050750,136121822,ENSMUSG00000026407.13,+,Cacna1s,protein_coding,-0.27
chr1,136130071,136130221,chr1-136130071-136130221,0.45,0.28,0.22,chr1,136124178,136133183,ENSMUSG00000086264.5,-,Gm15850,processed_transcript,-0.23
chr1,136130071,136130221,chr1-136130071-136130221,0.45,0.28,0.22,chr1,136129389,136179998,ENSMUSG00000041642.14,+,Kif21b,protein_coding,-0.23
chr1,136132454,136132620,chr1-136132454-136132620,0.44,0.25,0.2,chr1,136124178,136133183,ENSMUSG00000086264.5,-,Gm15850,processed_transcript,-0.24
chr1,136132454,136132620,chr1-136132454-136132620,0.44,0.25,0.2,chr1,136129389,136179998,ENSMUSG00000041642.14,+,Kif21b,protein_coding,-0.24
chr1,136133512,136133643,chr1-136133512-136133643,0.31,0.13,0.1,chr1,136129389,136179998,ENSMUSG00000041642.14,+,Kif21b,protein_coding,-0.21
chr1,136135228,136135894,chr1-136135228-136135894,0.72,0.5,0.48,chr1,136129389,136179998,ENSMUSG00000041642.14,+,Kif21b,protein_coding,-0.24
chr1,136136404,136136740,chr1-136136404-136136740,0.46,0.28,0.23,chr1,136129389,136179998,ENSMUSG00000041642.14,+,Kif21b,protein_coding,-0.23
chr1,136138062,136138253,chr1-136138062-136138253,0.36,0.13,0.08,chr1,136129389,136179998,ENSMUSG00000041642.14,+,Kif21b,protein_coding,-0.27999999999999997
chr1,136139586,136139999,chr1-136139586-136139999,0.54,0.35,0.32,chr1,136129389,136179998,ENSMUSG00000041642.14,+,Kif21b,protein_coding,-0.22000000000000003
chr1,136144513,136144661,chr1-136144513-136144661,0.8,0.65,0.55,chr1,136129389,136179998,ENSMUSG00000041642.14,+,Kif21b,protein_coding,-0.25
chr1,136178733,136178927,chr1-136178733-136178927,0.47,0.25,0.17,chr1,136129389,136179998,ENSMUSG00000041642.14,+,Kif21b,protein_coding,-0.29999999999999993
chr1,136179599,136179888,chr1-136179599-136179888,0.36,0.17,0.14,chr1,136129389,136179998,ENSMUSG00000041642.14,+,Kif21b,protein_coding,-0.21999999999999997
chr1,136179599,136179888,chr1-136179599-136179888,0.36,0.17,0.14,chr1,136179474,136209097,ENSMUSG00000087230.4,-,Mroh3,protein_coding,-0.21999999999999997
chr1,136669774,136669946,chr1-136669774-136669946,0.61,0.45,0.4,chr1,136668769,136692804,ENSMUSG00000097113.3,+,Gm19705,lincRNA,-0.20999999999999996
chr1,136949539,136949551,chr1-136949539-136949551,0.19,0.33,0.39,chr1,136840571,136962448,ENSMUSG00000026398.10,-,Nr5a2,protein_coding,0.2
chr1,138577113,138577124,chr1-138577113-138577124,0.42,0.27,0.21,chr1,138480875,138622141,ENSMUSG00000026393.6,-,Nek7,protein_coding,-0.21
chr1,139423704,139423722,chr1-139423704-139423722,0.65,0.51,0.42,chr1,139420383,139455007,ENSMUSG00000033964.8,+,Zbtb41,protein_coding,-0.23000000000000004
chr1,140531967,140532012,chr1-140531967-140532012,0.7,0.61,0.47,chr1,140244158,140614067,ENSMUSG00000052726.11,+,Kcnt2,protein_coding,-0.22999999999999998
chr1,151710478,151710490,chr1-151710478-151710490,0.62,0.45,0.37,chr1,151569186,151723939,ENSMUSG00000026483.9,+,Fam129a,protein_coding,-0.25
chr1,152428559,152428600,chr1-152428559-152428600,0.56,0.76,0.69,chr1,152397830,152512695,ENSMUSG00000032649.10,+,Colgalt2,protein_coding,0.1299999999999999
chr1,152687966,152688041,chr1-152687966-152688041,0.61,0.79,0.82,chr1,152682026,152689501,ENSMUSG00000086145.1,-,Gm15479,sense_intronic,0.20999999999999996
chr1,152687966,152688041,chr1-152687966-152688041,0.61,0.79,0.82,chr1,152514760,152768351,ENSMUSG00000026482.9,-,Rgl1,protein_coding,0.20999999999999996
chr1,153908014,153908030,chr1-153908014-153908030,0.65,0.46,0.45,chr1,153897944,153911723,ENSMUSG00000026473.11,+,Glul,protein_coding,-0.2
chr1,154205002,154205030,chr1-154205002-154205030,0.41,0.57,0.61,chr1,154199187,154207689,ENSMUSG00000066797.6,+,Zfp648,protein_coding,0.2
chr1,154620144,154620225,chr1-154620144-154620225,0.54,0.69,0.74,chr1,154388731,154886501,ENSMUSG00000004110.10,-,Cacna1e,protein_coding,0.19999999999999996
chr1,155037474,155037714,chr1-155037474-155037714,0.76,0.54,0.53,chr1,155009332,155059179,ENSMUSG00000101880.1,-,Gm29282,lincRNA,-0.22999999999999998
chr1,155064762,155064772,chr1-155064762-155064772,0.45,0.23,0.11,chr1,155061447,155085266,ENSMUSG00000096950.2,-,Gm9530,lincRNA,-0.34
chr1,155222133,155222153,chr1-155222133-155222153,0.32,0.16,0.1,chr1,155210471,155246444,ENSMUSG00000033722.5,-,BC034090,protein_coding,-0.22
chr1,155230163,155230174,chr1-155230163-155230174,0.5,0.28,0.2,chr1,155229304,155235159,ENSMUSG00000103670.1,+,RP23-320I7.3,antisense,-0.3
chr1,155230163,155230174,chr1-155230163-155230174,0.5,0.28,0.2,chr1,155210471,155246444,ENSMUSG00000033722.5,-,BC034090,protein_coding,-0.3
chr1,155384153,155384164,chr1-155384153-155384164,0.46,0.44,0.25,chr1,155273701,155419415,ENSMUSG00000026469.10,-,Xpr1,protein_coding,-0.21000000000000002
chr1,156470438,156470470,chr1-156470438-156470470,0.5,0.34,0.23,chr1,156422525,156476331,ENSMUSG00000026600.8,-,Soat1,protein_coding,-0.27
chr1,158316804,158316824,chr1-158316804-158316824,0.62,0.84,0.73,chr1,158243269,158358326,ENSMUSG00000004031.9,-,Brinp2,protein_coding,0.10999999999999999
chr1,158351663,158351702,chr1-158351663-158351702,0.6,0.71,0.81,chr1,158243269,158358326,ENSMUSG00000004031.9,-,Brinp2,protein_coding,0.21000000000000008
chr1,160307669,160307676,chr1-160307669-160307676,0.7,0.48,0.46,chr1,160217174,160795211,ENSMUSG00000026721.11,-,Rabgap1l,protein_coding,-0.23999999999999994
chr1,160307669,160307676,chr1-160307669-160307676,0.7,0.48,0.46,chr1,160262324,160445072,ENSMUSG00000104302.1,+,RP24-540L1.1,antisense,-0.23999999999999994
chr1,160508768,160508929,chr1-160508768-160508929,0.58,0.42,0.38,chr1,160217174,160795211,ENSMUSG00000026721.11,-,Rabgap1l,protein_coding,-0.19999999999999996
chr1,161983537,161983574,chr1-161983537-161983574,0.39,0.23,0.17,chr1,161967200,162029106,ENSMUSG00000103393.1,+,RP24-499I2.1,antisense,-0.22
chr1,161983537,161983574,chr1-161983537-161983574,0.39,0.23,0.17,chr1,161980453,162480034,ENSMUSG00000040265.12,-,Dnm3,protein_coding,-0.22
chr1,161998912,161999036,chr1-161998912-161999036,0.59,0.45,0.3,chr1,161967200,162029106,ENSMUSG00000103393.1,+,RP24-499I2.1,antisense,-0.29
chr1,161998912,161999036,chr1-161998912-161999036,0.59,0.45,0.3,chr1,161980453,162480034,ENSMUSG00000040265.12,-,Dnm3,protein_coding,-0.29
chr1,163308925,163309009,chr1-163308925-163309009,0.3,0.39,0.5,chr1,163304798,163311067,ENSMUSG00000103195.1,-,RP24-485J8.3,TEC,0.2
chr1,163308925,163309009,chr1-163308925-163309009,0.3,0.39,0.5,chr1,163243119,163315710,ENSMUSG00000026586.12,-,Prrx1,protein_coding,0.2
chr1,163314599,163314704,chr1-163314599-163314704,0.3,0.39,0.51,chr1,163243119,163315710,ENSMUSG00000026586.12,-,Prrx1,protein_coding,0.21000000000000002
chr1,163315067,163315101,chr1-163315067-163315101,0.26,0.46,0.39,chr1,163243119,163315710,ENSMUSG00000026586.12,-,Prrx1,protein_coding,0.13
chr1,164328352,164328356,chr1-164328352-164328356,0.74,0.92,0.94,chr1,164302121,164439725,ENSMUSG00000026575.11,+,Nme7,protein_coding,0.19999999999999996
chr1,165172537,165172590,chr1-165172537-165172590,0.63,0.81,0.84,chr1,165172337,165196438,ENSMUSG00000040848.7,-,Sft2d2,protein_coding,0.20999999999999996
chr1,165592510,165592625,chr1-165592510-165592625,0.59,0.52,0.38,chr1,165590240,165636538,ENSMUSG00000026566.11,-,Mpzl1,protein_coding,-0.20999999999999996
chr1,165605763,165606009,chr1-165605763-165606009,0.53,0.35,0.3,chr1,165590240,165636538,ENSMUSG00000026566.11,-,Mpzl1,protein_coding,-0.23000000000000004
chr1,165866785,165867089,chr1-165866785-165867089,0.63,0.74,0.83,chr1,165786681,165879277,ENSMUSG00000005763.11,+,Cd247,protein_coding,0.19999999999999996
chr1,165866785,165867089,chr1-165866785-165867089,0.63,0.74,0.83,chr1,165863154,166004678,ENSMUSG00000026565.14,-,Pou2f1,protein_coding,0.19999999999999996
chr1,166256744,166257111,chr1-166256744-166257111,0.36,0.53,0.56,chr1,166252139,166318823,ENSMUSG00000040612.9,+,Ildr2,protein_coding,0.20000000000000007
chr1,167618304,167618318,chr1-167618304-167618318,0.57,0.45,0.35,chr1,167596384,167641623,ENSMUSG00000015843.6,+,Rxrg,protein_coding,-0.21999999999999997
chr1,167803632,167803659,chr1-167803632-167803659,0.34,0.4,0.55,chr1,167687237,167850741,ENSMUSG00000026686.10,+,Lmx1a,protein_coding,0.21000000000000002
chr1,168088161,168088306,chr1-168088161-168088306,0.29,0.47,0.54,chr1,168002139,168124465,ENSMUSG00000093538.2,+,Gm20711,antisense,0.25000000000000006
chr1,169344427,169344485,chr1-169344427-169344485,0.47,0.66,0.68,chr1,169326529,169349632,ENSMUSG00000103530.1,-,RP23-167H24.1,lincRNA,0.21000000000000008
chr1,170395178,170395327,chr1-170395178-170395327,0.48,0.34,0.28,chr1,170300668,170591861,ENSMUSG00000038473.10,-,Nos1ap,protein_coding,-0.19999999999999996
chr1,172053201,172053249,chr1-172053201-172053249,0.36,0.58,0.52,chr1,172050292,172059573,ENSMUSG00000051251.3,-,Nhlh1,protein_coding,0.16000000000000003
chr1,172586157,172586195,chr1-172586157-172586195,0.2,0.33,0.43,chr1,172579758,172592568,ENSMUSG00000053318.7,-,Slamf8,protein_coding,0.22999999999999998
chr1,173789475,173789479,chr1-173789475-173789479,0.71,0.76,0.92,chr1,173773837,173804720,ENSMUSG00000090222.1,-,Gm16340,unprocessed_pseudogene,0.21000000000000008
