chr,start,end,dmr_id,2mo,9mo,18mo,gene_chr,gene_start,gene_end,gene_id,gene_strand,gene_name,gene_type,old-young
chr1,80586949,80586964,chr1-80586949-80586964,0.34,0.55,0.44,chr1,80499073,80760527,ENSMUSG00000038608.11,-,Dock10,protein_coding,0.09999999999999998
chr1,80617203,80617229,chr1-80617203-80617229,0.61,0.45,0.28,chr1,80499073,80760527,ENSMUSG00000038608.11,-,Dock10,protein_coding,-0.32999999999999996
chr1,80740692,80740835,chr1-80740692-80740835,0.68,0.49,0.43,chr1,80499073,80760527,ENSMUSG00000038608.11,-,Dock10,protein_coding,-0.25000000000000006
chr1,84397229,84397260,chr1-84397229-84397260,0.43,0.52,0.64,chr1,84390503,84397399,ENSMUSG00000104396.1,-,RP23-147I4.1,TEC,0.21000000000000002
chr1,84397229,84397260,chr1-84397229-84397260,0.43,0.52,0.64,chr1,84367839,84698221,ENSMUSG00000036766.8,-,Dner,protein_coding,0.21000000000000002
chr1,84962252,84962257,chr1-84962252-84962257,0.41,0.3,0.11,chr1,84961669,84966559,ENSMUSG00000096802.1,+,Gm15433,processed_pseudogene,-0.3
chr1,87416458,87416575,chr1-87416458-87416575,0.67,0.5,0.39,chr1,87413255,87417349,ENSMUSG00000089613.1,-,Gm23504,snRNA,-0.28
chr1,87416458,87416575,chr1-87416458-87416575,0.67,0.5,0.39,chr1,87324998,87452796,ENSMUSG00000048000.11,+,Gigyf2,protein_coding,-0.28
chr1,87587955,87588135,chr1-87587955-87588135,0.84,0.72,0.61,chr1,87507889,87599845,ENSMUSG00000079434.4,+,Neu2,protein_coding,-0.22999999999999998
chr1,87589461,87589483,chr1-87589461-87589483,0.52,0.37,0.25,chr1,87507889,87599845,ENSMUSG00000079434.4,+,Neu2,protein_coding,-0.27
chr1,87590013,87590016,chr1-87590013-87590016,0.68,0.53,0.46,chr1,87507889,87599845,ENSMUSG00000079434.4,+,Neu2,protein_coding,-0.22000000000000003
chr1,87786329,87786345,chr1-87786329-87786345,0.36,0.23,0.12,chr1,87753870,87794428,ENSMUSG00000026289.11,+,Atg16l1,protein_coding,-0.24
chr1,87786329,87786345,chr1-87786329-87786345,0.36,0.23,0.12,chr1,87782556,87786820,ENSMUSG00000089281.1,+,Scarna6,snoRNA,-0.24
chr1,87936321,87936379,chr1-87936321-87936379,0.62,0.52,0.39,chr1,87851287,87947180,ENSMUSG00000070738.6,+,Dgkd,protein_coding,-0.22999999999999998
chr1,88423134,88423147,chr1-88423134-88423147,0.57,0.44,0.34,chr1,88404961,88428438,ENSMUSG00000026295.8,+,Spp2,protein_coding,-0.22999999999999993
chr1,89338756,89338818,chr1-89338756-89338818,0.66,0.52,0.37,chr1,89300719,89360144,ENSMUSG00000101288.1,-,Gm28342,lincRNA,-0.29000000000000004
chr1,89363407,89363436,chr1-89363407-89363436,0.62,0.5,0.34,chr1,89358342,89408133,ENSMUSG00000099938.1,-,C030007H22Rik,lincRNA,-0.27999999999999997
chr1,89730911,89731130,chr1-89730911-89731130,0.79,0.63,0.5,chr1,89452806,89899617,ENSMUSG00000055013.10,+,Agap1,protein_coding,-0.29000000000000004
chr1,89824020,89824047,chr1-89824020-89824047,0.17,0.38,0.35,chr1,89823481,89829525,ENSMUSG00000103252.1,+,RP24-78E16.3,TEC,0.17999999999999997
chr1,89824020,89824047,chr1-89824020-89824047,0.17,0.38,0.35,chr1,89452806,89899617,ENSMUSG00000055013.10,+,Agap1,protein_coding,0.17999999999999997
chr1,89845223,89845285,chr1-89845223-89845285,0.3,0.51,0.46,chr1,89452806,89899617,ENSMUSG00000055013.10,+,Agap1,protein_coding,0.16000000000000003
chr1,90522315,90522391,chr1-90522315-90522391,0.58,0.59,0.39,chr1,90518496,90525297,ENSMUSG00000103292.1,+,RP24-393L8.1,TEC,-0.18999999999999995
chr1,91290056,91290184,chr1-91290056-91290184,0.66,0.54,0.38,chr1,91248304,91292337,ENSMUSG00000034343.10,+,Ube2f,protein_coding,-0.28
chr1,91356289,91356411,chr1-91356289-91356411,0.52,0.31,0.27,chr1,91349016,91364416,ENSMUSG00000026308.8,+,Klhl30,protein_coding,-0.25
chr1,91437769,91437774,chr1-91437769-91437774,0.66,0.52,0.41,chr1,91413982,91461324,ENSMUSG00000055866.9,-,Per2,protein_coding,-0.25000000000000006
chr1,91437871,91438083,chr1-91437871-91438083,0.77,0.66,0.55,chr1,91413982,91461324,ENSMUSG00000055866.9,-,Per2,protein_coding,-0.21999999999999997
chr1,91445500,91445521,chr1-91445500-91445521,0.81,0.69,0.58,chr1,91413982,91461324,ENSMUSG00000055866.9,-,Per2,protein_coding,-0.2300000000000001
chr1,91942740,91942773,chr1-91942740-91942773,0.67,0.57,0.46,chr1,91926779,92182341,ENSMUSG00000026313.11,-,Hdac4,protein_coding,-0.21000000000000002
chr1,91959118,91959134,chr1-91959118-91959134,0.45,0.34,0.19,chr1,91926779,92182341,ENSMUSG00000026313.11,-,Hdac4,protein_coding,-0.26
chr1,92052416,92052464,chr1-92052416-92052464,0.6,0.58,0.4,chr1,91926779,92182341,ENSMUSG00000026313.11,-,Hdac4,protein_coding,-0.19999999999999996
chr1,92439825,92439871,chr1-92439825-92439871,0.58,0.73,0.79,chr1,92437010,92475860,ENSMUSG00000026260.8,-,Ndufa10,protein_coding,0.21000000000000008
chr1,93051451,93051471,chr1-93051451-93051471,0.66,0.39,0.33,chr1,93013464,93103951,ENSMUSG00000014602.11,-,Kif1a,protein_coding,-0.33
chr1,93268489,93268503,chr1-93268489-93268503,0.65,0.47,0.44,chr1,93233841,93303065,ENSMUSG00000047793.9,+,Sned1,protein_coding,-0.21000000000000002
chr1,93327532,93327566,chr1-93327532-93327566,0.63,0.51,0.38,chr1,93306770,93345482,ENSMUSG00000026274.7,-,Pask,protein_coding,-0.25
chr1,93392380,93392391,chr1-93392380-93392391,0.55,0.49,0.35,chr1,93371930,93406303,ENSMUSG00000034107.6,+,Ano7,protein_coding,-0.20000000000000007
chr1,93691120,93691224,chr1-93691120-93691224,0.61,0.52,0.4,chr1,93683660,93697764,ENSMUSG00000026278.10,+,Bok,protein_coding,-0.20999999999999996
chr1,93836065,93836156,chr1-93836065-93836156,0.62,0.48,0.41,chr1,93822909,93854348,ENSMUSG00000073609.5,+,D2hgdh,protein_coding,-0.21000000000000002
chr1,98056289,98056337,chr1-98056289-98056337,0.74,0.57,0.47,chr1,97793114,98097646,ENSMUSG00000026335.12,-,Pam,protein_coding,-0.27
chr1,98056289,98056337,chr1-98056289-98056337,0.74,0.57,0.47,chr1,98029116,98059680,ENSMUSG00000089706.3,-,B230216N24Rik,processed_transcript,-0.27
chr1,105342506,105342566,chr1-105342506-105342566,0.46,0.35,0.25,chr1,105274914,105358710,ENSMUSG00000047496.6,-,Rnf152,protein_coding,-0.21000000000000002
chr1,106013272,106013392,chr1-106013272-106013392,0.81,0.61,0.5,chr1,105988406,106036074,ENSMUSG00000038866.11,+,Zcchc2,protein_coding,-0.31000000000000005
chr1,106303359,106303437,chr1-106303359-106303437,0.67,0.57,0.45,chr1,106169752,106396250,ENSMUSG00000044340.7,+,Phlpp1,protein_coding,-0.22000000000000003
chr1,106743789,106743894,chr1-106743789-106743894,0.41,0.57,0.62,chr1,106718459,106761727,ENSMUSG00000009905.5,-,Kdsr,protein_coding,0.21000000000000002
chr1,107384592,107384774,chr1-107384592-107384774,0.46,0.28,0.25,chr1,107383200,107389412,ENSMUSG00000087210.1,-,Gm15391,lincRNA,-0.21000000000000002
chr1,118335139,118335376,chr1-118335139-118335376,0.53,0.34,0.29,chr1,118319839,118335822,ENSMUSG00000026377.8,+,Nifk,protein_coding,-0.24000000000000005
chr1,118506804,118507291,chr1-118506804-118507291,0.71,0.54,0.46,chr1,118387058,118614678,ENSMUSG00000064302.9,+,Clasp1,protein_coding,-0.24999999999999994
chr1,118627213,118627224,chr1-118627213-118627224,0.66,0.51,0.45,chr1,118625945,118687168,ENSMUSG00000026380.10,+,Tfcp2l1,protein_coding,-0.21000000000000002
chr1,118867882,118868044,chr1-118867882-118868044,0.8,0.67,0.55,chr1,118832132,119055619,ENSMUSG00000048402.10,-,Gli2,protein_coding,-0.25
chr1,120038851,120038867,chr1-120038851-120038867,0.79,0.7,0.58,chr1,120004894,120065536,ENSMUSG00000026387.11,+,Sctr,protein_coding,-0.21000000000000008
chr1,120074522,120074610,chr1-120074522-120074610,0.6,0.43,0.34,chr1,120065377,120076074,ENSMUSG00000050777.7,-,Tmem37,protein_coding,-0.25999999999999995
chr1,120136520,120136603,chr1-120136520-120136603,0.65,0.55,0.41,chr1,120119187,120190189,ENSMUSG00000026388.11,+,3110009E18Rik,protein_coding,-0.24000000000000005
chr1,120236447,120236466,chr1-120236447-120236466,0.76,0.64,0.5,chr1,120188757,120274705,ENSMUSG00000026389.12,-,Steap3,protein_coding,-0.26
chr1,120667513,120667518,chr1-120667513-120667518,0.82,0.66,0.56,chr1,120619740,120692403,ENSMUSG00000099957.1,+,2610027F03Rik,lincRNA,-0.2599999999999999
chr1,125730466,125730638,chr1-125730466-125730638,0.59,0.47,0.36,chr1,125674995,125875862,ENSMUSG00000026343.6,+,Gpr39,protein_coding,-0.22999999999999998
chr1,125819326,125819452,chr1-125819326-125819452,0.44,0.25,0.24,chr1,125674995,125875862,ENSMUSG00000026343.6,+,Gpr39,protein_coding,-0.2
chr1,125974754,125974784,chr1-125974754-125974784,0.7,0.53,0.39,chr1,125911620,126832799,ENSMUSG00000049690.11,-,Nckap5,protein_coding,-0.30999999999999994
chr1,126658757,126658855,chr1-126658757-126658855,0.55,0.45,0.34,chr1,125911620,126832799,ENSMUSG00000049690.11,-,Nckap5,protein_coding,-0.21000000000000002
chr1,126658932,126659011,chr1-126658932-126659011,0.65,0.52,0.34,chr1,125911620,126832799,ENSMUSG00000049690.11,-,Nckap5,protein_coding,-0.31
chr1,127241512,127241548,chr1-127241512-127241548,0.67,0.57,0.42,chr1,127240091,127245484,ENSMUSG00000104039.1,+,RP23-323H18.1,TEC,-0.25000000000000006
chr1,127241512,127241548,chr1-127241512-127241548,0.67,0.57,0.42,chr1,127203015,127490336,ENSMUSG00000036155.9,+,Mgat5,protein_coding,-0.25000000000000006
chr1,127253198,127253347,chr1-127253198-127253347,0.76,0.6,0.5,chr1,127203015,127490336,ENSMUSG00000036155.9,+,Mgat5,protein_coding,-0.26
chr1,127306377,127306396,chr1-127306377-127306396,0.68,0.6,0.47,chr1,127203015,127490336,ENSMUSG00000036155.9,+,Mgat5,protein_coding,-0.21000000000000008
chr1,127439404,127439410,chr1-127439404-127439410,0.68,0.45,0.33,chr1,127203015,127490336,ENSMUSG00000036155.9,+,Mgat5,protein_coding,-0.35000000000000003
chr1,127439614,127439625,chr1-127439614-127439625,0.45,0.26,0.17,chr1,127203015,127490336,ENSMUSG00000036155.9,+,Mgat5,protein_coding,-0.28
chr1,127622511,127622549,chr1-127622511-127622549,0.81,0.74,0.6,chr1,127484546,127681548,ENSMUSG00000026347.9,-,Tmem163,protein_coding,-0.21000000000000008
chr1,127796645,127796737,chr1-127796645-127796737,0.53,0.27,0.25,chr1,127772164,127810061,ENSMUSG00000026349.10,+,Ccnt2,protein_coding,-0.28
chr1,127802981,127803086,chr1-127802981-127803086,0.74,0.52,0.45,chr1,127772164,127810061,ENSMUSG00000026349.10,+,Ccnt2,protein_coding,-0.29
chr1,127803161,127803241,chr1-127803161-127803241,0.7,0.54,0.45,chr1,127772164,127810061,ENSMUSG00000026349.10,+,Ccnt2,protein_coding,-0.24999999999999994
chr1,127936810,127937050,chr1-127936810-127937050,0.54,0.42,0.29,chr1,127866773,127945868,ENSMUSG00000036104.7,+,Rab3gap1,protein_coding,-0.25000000000000006
chr1,128073133,128073263,chr1-128073133-128073263,0.76,0.5,0.37,chr1,127952184,128105047,ENSMUSG00000036086.12,-,Zranb3,protein_coding,-0.39
chr1,128199094,128199101,chr1-128199094-128199101,0.9,0.9,0.7,chr1,128101301,128239736,ENSMUSG00000056211.9,+,R3hdm1,protein_coding,-0.20000000000000007
chr1,128295351,128295411,chr1-128295351-128295411,0.73,0.65,0.51,chr1,128282756,128330318,ENSMUSG00000026354.8,-,Lct,protein_coding,-0.21999999999999997
chr1,128316002,128316012,chr1-128316002-128316012,0.67,0.74,0.47,chr1,128282756,128330318,ENSMUSG00000026354.8,-,Lct,protein_coding,-0.20000000000000007
chr1,128749987,128750024,chr1-128749987-128750024,0.68,0.52,0.48,chr1,128748926,128753347,ENSMUSG00000099403.1,+,Gm29599,processed_pseudogene,-0.20000000000000007
chr1,129484448,129484725,chr1-129484448-129484725,0.56,0.4,0.32,chr1,129271302,130221278,ENSMUSG00000042581.10,+,Thsd7b,protein_coding,-0.24000000000000005
chr1,130588904,130588907,chr1-130588904-130588907,0.48,0.61,0.39,chr1,130574713,130631621,ENSMUSG00000042554.6,-,Zp3r,protein_coding,-0.08999999999999997
chr1,131022571,131022606,chr1-131022571-131022606,0.22,0.42,0.41,chr1,131017845,131026974,ENSMUSG00000016529.5,+,Il10,protein_coding,0.18999999999999997
chr1,131054880,131055163,chr1-131054880-131055163,0.63,0.46,0.34,chr1,131051700,131099826,ENSMUSG00000016528.6,-,Mapkapk2,protein_coding,-0.29
chr1,131056823,131056960,chr1-131056823-131056960,0.82,0.55,0.47,chr1,131051700,131099826,ENSMUSG00000016528.6,-,Mapkapk2,protein_coding,-0.35
chr1,131064352,131064398,chr1-131064352-131064398,0.48,0.25,0.21,chr1,131051700,131099826,ENSMUSG00000016528.6,-,Mapkapk2,protein_coding,-0.27
chr1,131125800,131125812,chr1-131125800-131125812,0.66,0.53,0.44,chr1,131125455,131140340,ENSMUSG00000016526.8,-,Dyrk3,protein_coding,-0.22000000000000003
chr1,131239044,131239079,chr1-131239044-131239079,0.48,0.39,0.25,chr1,131174410,131247258,ENSMUSG00000026430.11,-,Rassf5,protein_coding,-0.22999999999999998
chr1,131239165,131239251,chr1-131239165-131239251,0.47,0.36,0.27,chr1,131174410,131247258,ENSMUSG00000026430.11,-,Rassf5,protein_coding,-0.19999999999999996
chr1,132010856,132010908,chr1-132010856-132010908,0.52,0.39,0.26,chr1,132005607,132034612,ENSMUSG00000026436.11,+,Elk4,protein_coding,-0.26
chr1,132010856,132010908,chr1-132010856-132010908,0.52,0.39,0.26,chr1,131960954,132016486,ENSMUSG00000100037.1,+,Gm29103,processed_transcript,-0.26
chr1,132218601,132218615,chr1-132218601-132218615,0.76,0.64,0.56,chr1,132189431,132261227,ENSMUSG00000079330.4,+,Lemd1,protein_coding,-0.19999999999999996
chr1,132357718,132357727,chr1-132357718-132357727,0.39,0.59,0.48,chr1,132354315,132393281,ENSMUSG00000042066.11,-,Tmcc2,protein_coding,0.08999999999999997
chr1,132893298,132893313,chr1-132893298-132893313,0.55,0.41,0.29,chr1,132878273,132942005,ENSMUSG00000026443.3,+,Lrrn2,protein_coding,-0.26000000000000006
chr1,132912959,132912983,chr1-132912959-132912983,0.63,0.5,0.43,chr1,132878273,132942005,ENSMUSG00000026443.3,+,Lrrn2,protein_coding,-0.2
chr1,133277103,133277122,chr1-133277103-133277122,0.58,0.45,0.36,chr1,133179321,133305435,ENSMUSG00000041757.11,+,Plekha6,protein_coding,-0.21999999999999997
chr1,133287139,133287376,chr1-133287139-133287376,0.58,0.5,0.38,chr1,133179321,133305435,ENSMUSG00000041757.11,+,Plekha6,protein_coding,-0.19999999999999996
chr1,133687209,133687343,chr1-133687209-133687343,0.45,0.34,0.2,chr1,133677091,133692108,ENSMUSG00000051998.10,-,Lax1,protein_coding,-0.25
chr1,133802032,133802085,chr1-133802032-133802085,0.69,0.56,0.45,chr1,133697457,133803041,ENSMUSG00000026463.13,-,Atp2b4,protein_coding,-0.23999999999999994
chr1,134191385,134191423,chr1-134191385-134191423,0.56,0.45,0.34,chr1,134180176,134192181,ENSMUSG00000064246.6,+,Chil1,protein_coding,-0.22000000000000003
chr1,134298603,134298616,chr1-134298603-134298616,0.71,0.61,0.5,chr1,134294783,134334928,ENSMUSG00000026458.9,-,Ppfia4,protein_coding,-0.20999999999999996
chr1,134327936,134328058,chr1-134327936-134328058,0.59,0.5,0.38,chr1,134294783,134334928,ENSMUSG00000026458.9,-,Ppfia4,protein_coding,-0.20999999999999996
chr1,134818866,134818927,chr1-134818866-134818927,0.81,0.65,0.55,chr1,134817916,134829549,ENSMUSG00000103976.1,-,RP24-541A5.1,TEC,-0.26
chr1,134818866,134818927,chr1-134818866-134818927,0.81,0.65,0.55,chr1,134752658,134957942,ENSMUSG00000073557.7,-,Ppp1r12b,protein_coding,-0.26
chr1,134889662,134889871,chr1-134889662-134889871,0.4,0.25,0.18,chr1,134752658,134957942,ENSMUSG00000073557.7,-,Ppp1r12b,protein_coding,-0.22000000000000003
chr1,134909561,134909566,chr1-134909561-134909566,0.34,0.18,0.12,chr1,134752658,134957942,ENSMUSG00000073557.7,-,Ppp1r12b,protein_coding,-0.22000000000000003
chr1,135129224,135129342,chr1-135129224-135129342,0.44,0.23,0.15,chr1,135106497,135134594,ENSMUSG00000097993.3,-,Ptprv,processed_transcript,-0.29000000000000004
chr1,135234043,135234176,chr1-135234043-135234176,0.89,0.77,0.68,chr1,135229995,135235225,ENSMUSG00000079139.4,+,Gm4204,processed_pseudogene,-0.20999999999999996
chr1,135386218,135386435,chr1-135386218-135386435,0.77,0.62,0.53,chr1,135380312,135432499,ENSMUSG00000041879.9,-,Ipo9,protein_coding,-0.24
chr1,135387390,135387397,chr1-135387390-135387397,0.56,0.43,0.33,chr1,135380312,135432499,ENSMUSG00000041879.9,-,Ipo9,protein_coding,-0.23000000000000004
chr1,135830051,135830246,chr1-135830051-135830246,0.61,0.43,0.33,chr1,135816598,135835342,ENSMUSG00000041782.10,+,Lad1,protein_coding,-0.27999999999999997
chr1,135900276,135900307,chr1-135900276-135900307,0.56,0.48,0.33,chr1,135894394,135901089,ENSMUSG00000102414.1,-,RP23-320P13.1,TEC,-0.23000000000000004
chr1,135900276,135900307,chr1-135900276-135900307,0.56,0.48,0.33,chr1,135869395,135921207,ENSMUSG00000026413.8,-,Pkp1,protein_coding,-0.23000000000000004
chr1,136048885,136048927,chr1-136048885-136048927,0.52,0.73,0.73,chr1,136048804,136053370,ENSMUSG00000097918.1,+,Ascl5,protein_coding,0.20999999999999996
chr1,136143368,136143383,chr1-136143368-136143383,0.63,0.53,0.42,chr1,136129389,136179998,ENSMUSG00000041642.14,+,Kif21b,protein_coding,-0.21000000000000002
chr1,136521640,136521755,chr1-136521640-136521755,0.58,0.38,0.26,chr1,136464343,136533511,ENSMUSG00000041498.9,+,Kif14,protein_coding,-0.31999999999999995
chr1,136554144,136554350,chr1-136554144-136554350,0.5,0.39,0.28,chr1,136539605,136557873,ENSMUSG00000104414.1,+,RP24-68C1.3,lincRNA,-0.21999999999999997
chr1,143605016,143605032,chr1-143605016-143605032,0.59,0.37,0.32,chr1,143596800,143704893,ENSMUSG00000026361.8,-,Cdc73,protein_coding,-0.26999999999999996
chr1,143644258,143644261,chr1-143644258-143644261,0.72,0.52,0.51,chr1,143596800,143704893,ENSMUSG00000026361.8,-,Cdc73,protein_coding,-0.20999999999999996
chr1,143644258,143644261,chr1-143644258-143644261,0.72,0.52,0.51,chr1,143638664,143656614,ENSMUSG00000033849.3,+,B3galt2,protein_coding,-0.20999999999999996
chr1,143773952,143774141,chr1-143773952-143774141,0.58,0.45,0.34,chr1,143748790,143779068,ENSMUSG00000018199.8,-,Trove2,protein_coding,-0.23999999999999994
chr1,144161935,144162084,chr1-144161935-144162084,0.5,0.34,0.24,chr1,144136654,144179372,ENSMUSG00000051079.4,-,Rgs13,protein_coding,-0.26
chr1,149863133,149863136,chr1-149863133-149863136,0.59,0.36,0.26,chr1,149827618,149963290,ENSMUSG00000056220.10,-,Pla2g4a,protein_coding,-0.32999999999999996
chr1,150145097,150145262,chr1-150145097-150145262,0.78,0.61,0.52,chr1,150143968,150148569,ENSMUSG00000101199.1,+,Gm9687,processed_pseudogene,-0.26
chr1,151670292,151670465,chr1-151670292-151670465,0.66,0.58,0.42,chr1,151569186,151723939,ENSMUSG00000026483.9,+,Fam129a,protein_coding,-0.24000000000000005
chr1,152032711,152032735,chr1-152032711-152032735,0.78,0.64,0.57,chr1,151850403,152092125,ENSMUSG00000032666.12,-,1700025G04Rik,protein_coding,-0.21000000000000008
chr1,152377165,152377225,chr1-152377165-152377225,0.64,0.54,0.44,chr1,152368735,152388688,ENSMUSG00000014980.10,-,Tsen15,protein_coding,-0.2
chr1,152581156,152581206,chr1-152581156-152581206,0.78,0.68,0.53,chr1,152514760,152768351,ENSMUSG00000026482.9,-,Rgl1,protein_coding,-0.25
chr1,152702969,152702974,chr1-152702969-152702974,0.74,0.61,0.44,chr1,152514760,152768351,ENSMUSG00000026482.9,-,Rgl1,protein_coding,-0.3
chr1,152727692,152727716,chr1-152727692-152727716,0.49,0.41,0.28,chr1,152727159,152732559,ENSMUSG00000080950.1,-,Gm7278,processed_pseudogene,-0.20999999999999996
chr1,152727692,152727716,chr1-152727692-152727716,0.49,0.41,0.28,chr1,152514760,152768351,ENSMUSG00000026482.9,-,Rgl1,protein_coding,-0.20999999999999996
chr1,152772506,152772595,chr1-152772506-152772595,0.6,0.41,0.23,chr1,152764542,152777597,ENSMUSG00000008475.9,+,Arpc5,protein_coding,-0.37
chr1,152980539,152980572,chr1-152980539-152980572,0.6,0.46,0.4,chr1,152952993,153121261,ENSMUSG00000042751.10,+,Nmnat2,protein_coding,-0.19999999999999996
chr1,152990436,152990458,chr1-152990436-152990458,0.65,0.46,0.35,chr1,152952993,153121261,ENSMUSG00000042751.10,+,Nmnat2,protein_coding,-0.30000000000000004
chr1,153226262,153226308,chr1-153226262-153226308,0.59,0.42,0.39,chr1,153216922,153334786,ENSMUSG00000026478.10,-,Lamc1,protein_coding,-0.19999999999999996
chr1,153288874,153288952,chr1-153288874-153288952,0.64,0.47,0.36,chr1,153281850,153289190,ENSMUSG00000103818.1,-,RP24-571N3.1,TEC,-0.28
chr1,153288874,153288952,chr1-153288874-153288952,0.64,0.47,0.36,chr1,153216922,153334786,ENSMUSG00000026478.10,-,Lamc1,protein_coding,-0.28
chr1,153299591,153299621,chr1-153299591-153299621,0.48,0.33,0.26,chr1,153216922,153334786,ENSMUSG00000026478.10,-,Lamc1,protein_coding,-0.21999999999999997
chr1,153300435,153300693,chr1-153300435-153300693,0.78,0.66,0.56,chr1,153216922,153334786,ENSMUSG00000026478.10,-,Lamc1,protein_coding,-0.21999999999999997
chr1,153764211,153764414,chr1-153764211-153764414,0.54,0.32,0.24,chr1,153747426,153766221,ENSMUSG00000066800.7,+,Rnasel,protein_coding,-0.30000000000000004
chr1,153842449,153842453,chr1-153842449-153842453,0.66,0.55,0.44,chr1,153777381,153846142,ENSMUSG00000042641.14,-,Rgsl1,protein_coding,-0.22000000000000003
chr1,154202579,154202586,chr1-154202579-154202586,0.44,0.3,0.21,chr1,154199187,154207689,ENSMUSG00000066797.6,+,Zfp648,protein_coding,-0.23
chr1,154258781,154258955,chr1-154258781-154258955,0.67,0.51,0.45,chr1,154239521,154258906,ENSMUSG00000099933.1,-,4930452N14Rik,lincRNA,-0.22000000000000003
chr1,154258781,154258955,chr1-154258781-154258955,0.67,0.51,0.45,chr1,154253689,154272416,ENSMUSG00000100221.2,+,4930532M18Rik,lincRNA,-0.22000000000000003
chr1,154390896,154391008,chr1-154390896-154391008,0.44,0.35,0.24,chr1,154388731,154886501,ENSMUSG00000004110.10,-,Cacna1e,protein_coding,-0.2
chr1,155016581,155016763,chr1-155016581-155016763,0.69,0.51,0.41,chr1,155009332,155059179,ENSMUSG00000101880.1,-,Gm29282,lincRNA,-0.27999999999999997
chr1,155029252,155029368,chr1-155029252-155029368,0.51,0.37,0.3,chr1,155009332,155059179,ENSMUSG00000101880.1,-,Gm29282,lincRNA,-0.21000000000000002
chr1,155137019,155137155,chr1-155137019-155137155,0.76,0.69,0.55,chr1,155125277,155148814,ENSMUSG00000026471.10,-,Mr1,protein_coding,-0.20999999999999996
