chr,start,end,log2(old/young),gene_chr,gene_start,gene_end,gene_id,gene_strand,gene_name,gene_type,2mo,9mo,18mo
chr6,87730501,87731002,0.7568601149910194,chr6,87725964,87735148,ENSMUSG00000108079.1,-,Gm44210,lncRNA,11.3968016615289,16.798843778487,19.2704595099917
chr6,87730501,87731002,0.7568601149910194,chr6,87726869,87759908,ENSMUSG00000068263.11,+,Efcc1,protein_coding,11.3968016615289,16.798843778487,19.2704595099917
chr1,93176516,93177017,0.7101118557995405,chr1,93164725,93235072,ENSMUSG00000084989.3,+,Crocc2,protein_coding,13.4788201518328,21.8079018132413,22.0638195085409
chr16,33833069,33833570,1.8857797509703431,chr16,33825665,33953338,ENSMUSG00000022817.15,+,Itgb5,protein_coding,0.884314858027702,2.5080865870041,3.27754239829778
chr2,27426857,27427358,0.6718749027929621,chr2,27258104,27431033,ENSMUSG00000009621.18,-,Vav2,protein_coding,14.6517009109011,20.9825456597875,23.3562140678697
chr2,170130951,170131452,0.8972264327901217,chr2,170104643,170152103,ENSMUSG00000052056.14,-,Zfp217,protein_coding,6.94419877988069,10.5446363742981,12.9425679932781
chr6,115994787,115995288,0.5967796943684576,chr6,115950811,115999005,ENSMUSG00000030123.15,-,Plxnd1,protein_coding,18.4868348215054,24.6005939704019,27.9745692654711
chr14,29721740,29722241,0.9159323224896696,chr14,28900943,29725864,ENSMUSG00000021991.9,-,Cacna2d3,protein_coding,7.09934173742941,12.252269795237,13.4044035130383
chr5,120510888,120511389,0.6950583436096947,chr5,120507168,120538024,ENSMUSG00000032754.14,+,Slc8b1,protein_coding,13.7673860528734,20.6837098111231,22.3021862284171
chr7,34812503,34813004,0.5291371894936479,chr7,34670468,34816711,ENSMUSG00000060402.7,-,Chst8,protein_coding,24.6211873629818,32.1248537314142,35.5501615815367
chr8,99415543,99416044,1.1355198921479586,chr8,99020471,99420471,ENSMUSG00000036510.17,-,Cdh8,protein_coding,2.79257323587695,4.31533195749783,6.14166751681026
chr8,99415543,99416044,1.1355198921479586,chr8,99393213,99510770,ENSMUSG00000090116.1,-,Gm15680,lncRNA,2.79257323587695,4.31533195749783,6.14166751681026
chr8,99415543,99416044,1.1355198921479586,chr8,99412642,99737438,ENSMUSG00000052479.5,+,A330008L17Rik,lncRNA,2.79257323587695,4.31533195749783,6.14166751681026
chr7,19816197,19816698,1.0385987408076471,chr7,19812553,19822625,ENSMUSG00000087593.1,+,Gm16174,lncRNA,5.16315762722139,8.69114259865391,10.6147679944871
chr7,19816197,19816698,1.0385987408076471,chr7,19804462,19826770,ENSMUSG00000053175.17,-,Bcl3,protein_coding,5.16315762722139,8.69114259865391,10.6147679944871
chr2,49797741,49798242,0.5492459110976887,chr2,49783688,49952849,ENSMUSG00000026765.12,+,Lypd6b,protein_coding,18.5923320326386,24.6148242489097,27.2222243058619
chr6,23839074,23839575,0.7663946033786434,chr6,23258773,23843421,ENSMUSG00000017978.18,-,Cadps2,protein_coding,9.53818903009529,14.2160482293168,16.2350083115682
chr2,33130450,33130951,0.4481809475206005,chr2,32982224,33135654,ENSMUSG00000038860.15,-,Garnl3,protein_coding,33.5729360135429,42.1038365350262,45.8297263761979
chr2,33130450,33130951,0.4481809475206005,chr2,33129417,33375486,ENSMUSG00000038831.16,-,Ralgps1,protein_coding,33.5729360135429,42.1038365350262,45.8297263761979
chr11,3539075,3539576,0.5069535511744686,chr11,3513523,3544612,ENSMUSG00000020439.17,-,Smtn,protein_coding,24.1278327579769,30.7907651213056,34.3061852621827
chr11,3539075,3539576,0.5069535511744686,chr11,3526157,3540856,ENSMUSG00000087291.1,+,Gm11946,lncRNA,24.1278327579769,30.7907651213056,34.3061852621827
chr12,109053533,109054034,1.24611545083167,chr12,109028187,109072217,ENSMUSG00000040867.12,-,Begain,protein_coding,3.12768202418219,6.68111575942368,7.42661311614291
chr10,23350573,23351074,1.4151359905911862,chr10,23098963,23354786,ENSMUSG00000010461.15,-,Eya4,protein_coding,1.86171549058464,3.76035109569267,4.97218079741765
chr5,107167770,107168271,0.7579506954194389,chr5,107102570,107293629,ENSMUSG00000029287.14,-,Tgfbr3,protein_coding,9.74608059321057,14.1342241278968,16.4919974314347
chr15,38298880,38299381,0.3082552753489127,chr15,38287463,38304706,ENSMUSG00000037465.10,-,Klf10,protein_coding,61.1573538657053,69.1200202821313,75.7670966006496
chr16,24238153,24238654,2.002037073797169,chr16,24118699,24386390,ENSMUSG00000115852.2,-,AC169509.1,transcribed_processed_pseudogene,0.921549167839395,2.68952263797886,3.70213311807726
chr16,24238153,24238654,2.002037073797169,chr16,24182029,24267159,ENSMUSG00000115869.1,-,Gm31814,lncRNA,0.921549167839395,2.68952263797886,3.70213311807726
chr5,64969831,64970332,1.0348198272174567,chr5,64966318,64974395,ENSMUSG00000077042.2,+,Mir574,miRNA,5.42379779590324,9.3492929796408,11.121297274224
chr5,64969831,64970332,1.0348198272174567,chr5,64968650,64978948,ENSMUSG00000106186.1,+,Gm43627,TEC,5.42379779590324,9.3492929796408,11.121297274224
chr5,64969831,64970332,1.0348198272174567,chr5,64966071,65045886,ENSMUSG00000029185.14,+,Fam114a1,protein_coding,5.42379779590324,9.3492929796408,11.121297274224
chr2,168767040,168767541,1.0045942416240878,chr2,168744332,168771943,ENSMUSG00000027547.17,-,Sall4,protein_coding,4.846665993822,7.30013287451405,9.73206623494555
chr2,168767040,168767541,1.0045942416240878,chr2,168762143,168772108,ENSMUSG00000085322.1,+,Gm14261,lncRNA,4.846665993822,7.30013287451405,9.73206623494555
chr9,96889222,96889723,0.4589291294334666,chr9,96819336,96896669,ENSMUSG00000043587.15,-,Pxylp1,protein_coding,28.9310587236852,38.5676123258318,39.7886198193354
chr10,19934511,19935012,0.9268381360968846,chr10,19930472,20146753,ENSMUSG00000071369.11,+,Map3k5,protein_coding,5.78683231656724,9.22122047307038,11.0095628742821
chr8,125910412,125910913,1.2463918984539624,chr8,125893914,125912144,ENSMUSG00000100812.1,+,A730098A19Rik,lncRNA,2.48849303908146,5.681438694249,5.91074975693019
chr8,125910412,125910913,1.2463918984539624,chr8,125906450,125951440,ENSMUSG00000031853.5,+,Map3k21,protein_coding,2.48849303908146,5.681438694249,5.91074975693019
chr8,25201382,25201883,0.4666085253125245,chr8,25150552,25260588,ENSMUSG00000065954.11,-,Tacc1,protein_coding,30.4018139612471,36.849306196012,42.034481258169
chr7,74013422,74013923,1.7457357655302614,chr7,73935119,74017690,ENSMUSG00000025789.9,-,St8sia2,protein_coding,1.22562936463489,2.88874653708841,4.11927487786061
chr5,125340869,125341370,0.6453695855021505,chr5,125273087,125345094,ENSMUSG00000037936.15,-,Scarb1,protein_coding,14.1428320101413,23.4728443986568,22.1345846285042
chr14,32301542,32302043,0.4686932425596656,chr14,32297924,32312895,ENSMUSG00000115813.1,+,Gm46447,lncRNA,26.898685979797,35.0491759647721,37.2447999806565
chr14,32301542,32302043,0.4686932425596656,chr14,32299662,32321985,ENSMUSG00000115691.1,-,Gm48914,lncRNA,26.898685979797,35.0491759647721,37.2447999806565
chr14,32301542,32302043,0.4686932425596656,chr14,32197949,32301550,ENSMUSG00000021911.16,+,Parg,protein_coding,26.898685979797,35.0491759647721,37.2447999806565
chr6,72097290,72097791,0.4766134509552127,chr6,72093592,72158571,ENSMUSG00000056091.12,+,St3gal5,protein_coding,26.3153484594138,34.9709094329791,36.6377097409718
chr2,19657440,19657941,0.3413250254231832,chr2,19653752,19664583,ENSMUSG00000043415.5,+,Otud1,protein_coding,57.6852544757649,66.3202129857169,73.122715802023
chr16,24282242,24282743,0.2964988767364289,chr16,24118699,24386390,ENSMUSG00000115852.2,-,AC169509.1,transcribed_processed_pseudogene,58.5571578971888,64.5983492862701,71.9569535626284
chr7,49245854,49246355,0.3728783484792338,chr7,48904716,49614090,ENSMUSG00000052512.17,+,Nav2,protein_coding,44.8611376047878,51.6416807048957,58.1242348498126
chr8,57779508,57780009,1.164956204941186,chr8,57770052,58916640,ENSMUSG00000096914.3,-,Galntl6,protein_coding,3.12457916503121,5.68855383350291,7.01319583635763
chr12,5375515,5376016,0.6119654850568748,chr12,5371870,5420631,ENSMUSG00000037735.7,+,2810032G03Rik,lncRNA,13.3391914900389,18.3677319839747,20.3989769494056
chr12,5375515,5376016,0.6119654850568748,chr12,5073472,5379682,ENSMUSG00000020627.10,-,Klhl29,protein_coding,13.3391914900389,18.3677319839747,20.3989769494056
chr8,106935445,106935946,0.7942223348922037,chr8,106931750,107023714,ENSMUSG00000041308.6,+,Sntb2,protein_coding,9.13481734046861,14.0630727353577,15.8513868717674
chr1,93235529,93236030,0.5862847767373168,chr1,93231841,93305065,ENSMUSG00000047793.13,+,Sned1,protein_coding,16.8019823025263,24.675302932568,25.2408009468909
chr11,3535248,3535749,0.4513828467421136,chr11,3530238,3538907,ENSMUSG00000084962.1,+,Gm11947,lncRNA,25.328639249404,33.6439359621245,34.6525619020028
chr11,3535248,3535749,0.4513828467421136,chr11,3513523,3544612,ENSMUSG00000020439.17,-,Smtn,protein_coding,25.328639249404,33.6439359621245,34.6525619020028
chr11,3535248,3535749,0.4513828467421136,chr11,3526157,3540856,ENSMUSG00000087291.1,+,Gm11946,lncRNA,25.328639249404,33.6439359621245,34.6525619020028
chr7,83891693,83892194,0.3327117302457285,chr7,83888262,83900397,ENSMUSG00000108878.1,+,Gm49493,TEC,54.1852293534658,61.4783607234295,68.2771673245396
chr7,83891693,83892194,0.3327117302457285,chr7,83880466,83905532,ENSMUSG00000038503.15,+,Mesd,protein_coding,54.1852293534658,61.4783607234295,68.2771673245396
chr8,110919535,110920036,0.3645034880100017,chr8,110915922,110976480,ENSMUSG00000031749.12,+,St3gal2,protein_coding,45.5965152235687,53.480944202032,58.7350495694954
chr8,110919535,110920036,0.3645034880100017,chr8,110919116,110927263,ENSMUSG00000065100.1,+,Gm26132,snoRNA,45.5965152235687,53.480944202032,58.7350495694954
chr8,110919535,110920036,0.3645034880100017,chr8,110859229,110944314,ENSMUSG00000097380.1,-,Gm26816,lncRNA,45.5965152235687,53.480944202032,58.7350495694954
chr4,106799616,106800117,1.0135282073699026,chr4,106740555,106808998,ENSMUSG00000034853.16,-,Acot11,protein_coding,4.67290588136744,9.47025034695731,9.44155679509643
chr12,105562835,105563336,1.2138500299875774,chr12,105557263,105566556,ENSMUSG00000113479.1,+,Gm47796,lncRNA,2.88876186955716,6.13680760649939,6.70778847651624
chr12,105562835,105563336,1.2138500299875774,chr12,105559226,105599237,ENSMUSG00000021070.6,+,Bdkrb2,protein_coding,2.88876186955716,6.13680760649939,6.70778847651624
chr10,85265672,85266173,0.7902316895975288,chr10,85216942,85270392,ENSMUSG00000111752.1,-,Gm38575,lncRNA,7.98055373630614,11.5051801735762,13.8103718328274
chr5,128513228,128513729,0.4436600379670093,chr5,128512115,128521634,ENSMUSG00000104980.1,-,4930573I07Rik,lncRNA,30.2652881586042,37.2940023993815,41.18529981861
chr4,41760182,41760683,1.072267544011045,chr4,41751228,41762695,ENSMUSG00000036073.17,+,Galt,protein_coding,4.23850560023102,7.46378107735404,8.92012959536724
chr4,41760182,41760683,1.072267544011045,chr4,41695989,41773474,ENSMUSG00000073889.10,+,Il11ra1,protein_coding,4.23850560023102,7.46378107735404,8.92012959536724
chr11,53769667,53770168,0.9836105967941332,chr11,53766014,53782374,ENSMUSG00000018899.16,+,Irf1,protein_coding,4.4960429097619,7.40330239369578,8.89778271537885
chr11,53769667,53770168,0.9836105967941332,chr11,53766051,53777195,ENSMUSG00000091191.2,-,Gm17334,TEC,4.4960429097619,7.40330239369578,8.89778271537885
chr1,37029028,37029529,1.061189942964347,chr1,37022596,37191613,ENSMUSG00000050122.19,+,Vwa3b,protein_coding,3.92511682598261,7.78751991340705,8.19758047574251
chr15,67176675,67177176,0.4995488094914252,chr15,67098875,67180830,ENSMUSG00000013846.10,-,St3gal1,protein_coding,22.7222375625855,28.0336486604146,32.1422623833066
chr8,124434321,124434822,0.3176530101252591,chr8,124365049,124443658,ENSMUSG00000050751.14,-,Pgbd5,protein_coding,62.1192402025074,74.1468661650204,77.4617349997695
chr12,109052906,109053407,1.2957774343706974,chr12,109028187,109072217,ENSMUSG00000040867.12,-,Begain,protein_coding,2.40161298285418,5.61028730170987,5.90330079693406
chr15,79932456,79932957,0.5806836460060311,chr15,79911807,79975119,ENSMUSG00000053411.16,-,Cbx7,protein_coding,17.0191824430945,25.6927678458774,25.4679942267729
chr7,115825153,115825654,0.9596969969039238,chr7,115466872,116042796,ENSMUSG00000051910.13,-,Sox6,protein_coding,4.36261996627,7.0688908487619,8.49181439558969
chr9,65214821,65215322,0.6007418770927097,chr9,65191353,65243224,ENSMUSG00000032392.11,+,Parp16,protein_coding,15.9176674444986,22.6012398400525,24.1532527874558
chr7,49252803,49253304,0.5162874882402766,chr7,48904716,49614090,ENSMUSG00000052512.17,+,Nav2,protein_coding,17.7545600618755,22.7755607517734,25.4084025468039
chr5,139380303,139380804,0.5834962034776383,chr5,139373697,139400415,ENSMUSG00000044197.8,+,Gpr146,protein_coding,18.1610346106531,25.3761441490783,27.229673265858
chr5,139380303,139380804,0.5834962034776383,chr5,139355739,139464527,ENSMUSG00000053553.11,-,3110082I17Rik,protein_coding,18.1610346106531,25.3761441490783,27.229673265858
chr1,74415079,74415580,0.8832392892801966,chr1,74405376,74439559,ENSMUSG00000026175.12,+,Vil1,protein_coding,6.20261544279781,10.3454124751885,11.4490515140538
chr8,119840365,119840866,0.507540757572039,chr8,119805222,119844544,ENSMUSG00000031827.13,-,Cotl1,protein_coding,23.0418320551358,31.0896009699699,32.7754239829778
chr4,134082316,134082817,1.2124671216601022,chr4,134056815,134096504,ENSMUSG00000012123.17,+,Crybg2,protein_coding,2.17510426483305,4.92011879408038,5.04667039737896
chr4,134082316,134082817,1.2124671216601022,chr4,134078448,134099082,ENSMUSG00000000682.7,-,Cd52,protein_coding,2.17510426483305,4.92011879408038,5.04667039737896
chr4,155423949,155424450,0.9289154816513236,chr4,155394763,155425704,ENSMUSG00000084803.8,-,5830444B04Rik,lncRNA,5.70615797864191,9.42400194180688,10.8717571143536
chr4,155423949,155424450,0.9289154816513236,chr4,155405190,155470823,ENSMUSG00000078490.10,+,Cfap74,protein_coding,5.70615797864191,9.42400194180688,10.8717571143536
chr7,24611036,24611537,1.1254565402261196,chr7,24583543,24612925,ENSMUSG00000064254.6,+,Ethe1,protein_coding,3.63965378409296,7.41397510257665,7.94804031587211
chr7,24611036,24611537,1.1254565402261196,chr7,24606763,24633297,ENSMUSG00000074277.4,+,Phldb3,protein_coding,3.63965378409296,7.41397510257665,7.94804031587211
chr14,25768891,25769392,0.4978907646263146,chr14,25707642,25773039,ENSMUSG00000055538.7,-,Zcchc24,protein_coding,24.0347469834477,31.3137278564682,33.9598086223626
chr15,101271417,101271918,0.3968042841396519,chr15,101250269,101278795,ENSMUSG00000023034.7,+,Nr4a1,protein_coding,31.2333802137082,38.7668362249413,41.1443305386313
chr10,76317577,76318078,0.5372651506865277,chr10,76255429,76349291,ENSMUSG00000020231.15,-,Dip2a,protein_coding,17.7111200337618,21.829247231003,25.7175343866433
chr8,125910951,125911452,1.3134930598470669,chr8,125893914,125912144,ENSMUSG00000100812.1,+,A730098A19Rik,lncRNA,2.15958996907818,5.37904527595772,5.37442463720874
chr8,125910951,125911452,1.3134930598470669,chr8,125906450,125951440,ENSMUSG00000031853.5,+,Map3k21,protein_coding,2.15958996907818,5.37904527595772,5.37442463720874
chr19,24030738,24031239,0.563149901082239,chr19,23968750,24035019,ENSMUSG00000071604.5,-,Fam189a2,protein_coding,15.8214788108184,22.8324818658047,23.3897343878523
chr5,135688810,135689311,0.3175790893319124,chr5,135666033,135739326,ENSMUSG00000005514.14,+,Por,protein_coding,60.2854504442815,71.585416033612,75.1711798009591
chr3,52179670,52180171,0.5549090781776688,chr3,52168162,52183972,ENSMUSG00000103726.1,-,Gm30074,lncRNA,15.8183759516675,20.2318984684997,23.2519286279239
chr3,52179670,52180171,0.5549090781776688,chr3,52130047,52225997,ENSMUSG00000103655.1,-,Gm37202,lncRNA,15.8183759516675,20.2318984684997,23.2519286279239
chr6,90535099,90535600,0.4181523663714291,chr6,90482427,90604203,ENSMUSG00000030088.15,+,Aldh1l1,protein_coding,28.8969272730245,35.5258902947843,38.634031019935
chr7,144647513,144648014,1.5030385457169126,chr7,144584549,144755974,ENSMUSG00000031075.18,-,Ano1,protein_coding,1.65692678662033,4.16947160279263,4.70401823755692
chr19,5845151,5845652,0.4143675401537802,chr19,5840286,5848437,ENSMUSG00000098543.1,-,Gm27533,misc_RNA,26.3836113607353,32.4450349978402,35.1814380617282
chr19,5845151,5845652,0.4143675401537802,chr19,5840638,5848747,ENSMUSG00000098974.1,-,Gm27505,misc_RNA,26.3836113607353,32.4450349978402,35.1814380617282
chr19,5845151,5845652,0.4143675401537802,chr19,5840916,5849037,ENSMUSG00000098986.1,-,Gm28006,misc_RNA,26.3836113607353,32.4450349978402,35.1814380617282
chr19,5845151,5845652,0.4143675401537802,chr19,5820708,5849478,ENSMUSG00000092274.3,-,Neat1,lncRNA,26.3836113607353,32.4450349978402,35.1814380617282
chr19,5845151,5845652,0.4143675401537802,chr19,5841623,5855388,ENSMUSG00000043488.5,+,Frmd8os,lncRNA,26.3836113607353,32.4450349978402,35.1814380617282
chr13,41660289,41660790,0.851203537478769,chr13,41645443,41660777,ENSMUSG00000054258.9,+,Gm5082,lncRNA,5.81165518977504,11.1031748057302,10.4918601545509
chr9,110081457,110081958,0.7927035721591383,chr9,109927460,110087955,ENSMUSG00000032479.15,+,Map4,protein_coding,7.41893622997977,11.9783369339614,12.8606294333207
chr9,110081457,110081958,0.7927035721591383,chr9,110080320,110121830,ENSMUSG00000032480.17,-,Dhx30,protein_coding,7.41893622997977,11.9783369339614,12.8606294333207
chr16,31316338,31316839,0.8288199449652136,chr16,31292192,31318808,ENSMUSG00000022548.14,-,Apod,protein_coding,6.78905582233197,11.2952835655858,12.0673151937327
chr17,34742869,34743370,1.5813498524526688,chr17,34740753,34751154,ENSMUSG00000092202.1,-,Stk19-ps1,unprocessed_pseudogene,1.38387518133458,3.14489155022925,4.14907071784514
chr17,34742869,34743370,1.5813498524526688,chr17,34724380,34747882,ENSMUSG00000073418.4,-,C4b,protein_coding,1.38387518133458,3.14489155022925,4.14907071784514
chr4,41640055,41640556,0.3515126080520246,chr4,41634144,41644324,ENSMUSG00000028445.7,-,Enho,protein_coding,48.9848374164327,60.304362746534,62.5340191675223
chr4,41640055,41640556,0.3515126080520246,chr4,41635378,41645416,ENSMUSG00000084761.1,+,Gm12406,lncRNA,48.9848374164327,60.304362746534,62.5340191675223
chr4,41640055,41640556,0.3515126080520246,chr4,41638185,41647077,ENSMUSG00000087054.1,+,Gm12405,lncRNA,48.9848374164327,60.304362746534,62.5340191675223
chr4,41640055,41640556,0.3515126080520246,chr4,41565775,41642158,ENSMUSG00000061322.15,+,Dnaic1,protein_coding,48.9848374164327,60.304362746534,62.5340191675223
chr6,116673620,116674121,0.6028653405850081,chr6,116629008,116677952,ENSMUSG00000042129.8,-,Rassf4,protein_coding,13.7177403064578,18.1720656544921,20.8459145491735
chr8,70282692,70283193,0.4093072484353496,chr8,70278827,70298361,ENSMUSG00000003573.15,+,Homer3,protein_coding,33.200592915426,40.7163843805133,44.1164655770877
chr8,70282692,70283193,0.4093072484353496,chr8,70230226,70283915,ENSMUSG00000036054.15,+,Sugp2,protein_coding,33.200592915426,40.7163843805133,44.1164655770877
chr9,66069553,66070054,0.6008131255349732,chr9,66061176,66073719,ENSMUSG00000039452.6,-,Snx22,protein_coding,15.7377016137421,22.804021308789,23.881365747597
